,id,url,tytul,opis,cena,prywatne,model,rok_produkcji,paliwo,przebieg,pojemnosc,skrzynia_biegow,kraj_pochodzenia,moc
857,1029887760,https://www.olx.pl/d/oferta/bmw-e91-320d-m-pakiet-184km-lci-CID5-ID17HiQU.html,Bmw E91 320d M-Pakiet 184km Lci,"Sprzedam Bmw e91 z silnikiem N47D20c 184km z 2010r w bardzo dobrej kondycji od strony mechanicznej. W moim posiadaniu od 4 lat i przez ten czas dużo zainwestowane w silnik, zawieszenie itd..Przy zakupie przebieg 265000km wymieniony kompletny rozrząd, nowa pokrywa zaworów, czyszczenie filtra DPF, nowe klapy w kolektorze dolotowym, zaślepienie i wykodowanie EGR. Do tego w zawieszeniu wymienione końcówki wahacze to co wymagło wymiany do tego amortyzatory tył Sahs + odboje wersja m-pakiet, ustawienie zbieżność przod tył. Filtr DPF do teraz jest na miejscu i działa..Przy przebiegu 282000km silnik uległ uszkodzeniu, wtedy kompleksowo został odbudowany.Nowy wał korbowy, nowy blok silnika, głowica po regeneracji, nowe pierścienie, panewki, pompa wody, nowe koło dwumas tarcza sprzęgła i docisk. Wymienione hamulce przód tył..Obecnie przebieg 320000km wszystko działa i dobrze sie sprawuje. Ogolnie bardzo uczciwy samochód bez wad ukrytych który jest bardzo ekonomiczny i przy tym jak trzeba bardzo dynamiczny. W trasie spalanie ok 5,5l Przy prędkościach ok 140km/h.Olej wymieniany co 10tys Ravenol 5w30.Wyposażenie;.*Koła styling 225 19"" w dwóch szerokościach po pełnej regeneracji, opony Lato Pirelli.*M-Pakiet wewnętrzny i zewnętrzny.*Lampy Bi-xenon (nowe szkła, regeneracja odbłyśników, nowe żarniki firmy Osram 3 lata temu..*Nagłośnienie Harman Kardon.*Fotele Sport.*System Isofix.*Czujniki parkowania tył.*Podgrzewane fotele.*Klimatyzacja dwie strefy (sprawna).*Podświetlane klamki zewnętrzne.*Zawieszenie oryginał M-Pakiet.*Tłumik końcowy zmieniony na dwururkę (poza wyglądem nic sie nie zmieniło).Żeby nie bylo za pięknie to Bmw wymaga poprawek kosmetyczno lakierniczych ale to juz opowiem telefonicznie konkretnie zainteresowanej osobie. Dlatego cena jest do dogadania.. Zdjęcia w aukcji są aktualne robione na dniach. Zapraszam do kontaktu i oględzin..Data pierwszej rejestracji 12.11.2010r.OC do 09.11.2025r.Badanie techniczne do 06.12.2025r",24900,True,Seria 3,2010,Diesel,320000,2000.0,Manualna,Niemcy,184.0
858,1033118839,https://www.olx.pl/d/oferta/bmw-7-e38-730i-1994r-CID5-ID17URp5.html,BMW 7 e38 730i 1994r,"Cześć i czołem, w mieszanych uczuciach wystawiam swój prywatny batmobil. Nie mam czasu żeby poświęcać jej tyle czasu i uwagi ile bym chciał, natomiast włożyłem tu dużo czasu i energii - mam nadzieję, że trafi w dobre ręce, bo cieszy oko i ucho. :-).Po krótce:.Zaraziłem się pasją do ""bawarek"" od kumpli, którzy siedzą w temacie i szukałem unikatowej furki dla siebie do odrestaurowania, w myśl o swapie na świeże 3.0 Eaton comp kit z Jaguara albo klasyczne 4.4 do odnowy. Rozglądałem się za budami ze słabszych wersji silnikowych w przedlifcie (uprzedzając pytania - bez Vanosa) - ponoć była mniejsza szansa na wyłowienie niezdezelowanego przez młodych i gniewnych egzemplarza. :-).Auto znalazłem, obejrzałem, kupiłem, po czym okazało się być w stanie znacznie technicznie gorszym niż było to przedstawione, z licznymi wadami umownymi i zajęciem komorniczym - natomiast doprowadziłem je do stanu używalności pod każdym względem. Zarejestrowane obecnie jest na mnie, za mojego posiadania zrobiła ok 10000km..Uprzedzam - nie jest to perełka i uczciwie powiem, że w cenie 40-50tys.+ można dostać znacznie lepszą bazę pod projekt, stąd niższa cena niż za podobnie prezentujące się egzemplarze na podobnych portalach..Dużo rzeczy jest jeszcze do zrobienia, ceny za części jak ktoś miał 7 albo się rozeznawał dobrze wie jakie są, a sama robocizna też nie należy do najprostszych. Dlatego należy się nastawić na dodatkowy wkład i upojne wieczory w garażu. :-).Uwaga, kupiłem ją w myśl o swapie - motor pomimo, że jeździ i nie zawiódł - był lepiony na bloku w jednym miejscu; nie wiem dlaczego i nie ruszałem tego. Nie wiem też w jakim stanie jest skrzynia, ale jeździ i zmienia ok jak na prehistoryczny automat. Ostatnio jak się nagrzała (miejska jazda) ślizgnęła mi raz i wrzuciła tryb awaryjny (redukcja mocy), natomiast po czytaniu kompa zaraz po tej sytuacji nie było żadnych błędów i już więcej się to nie powtórzyło..Części widoczne na zdjęciu mogę spróbować odgrzebać dla chcących i dorzucić w cenie. Mam jeszcze chyba dwa odcinki kwasówki do wydechu o wartości ok 800pln które też mogę sypnąć. Mam gdzieś jeszcze stare nerki ori w złym stanie i nowe nerki ori od innego egzemplarza w dobrym stanie (włożone są zamienniki). Auto daję na felgach AEZ 20"" po regence i świeżych papciach all-year. Cena oczywiście do rozsądnej negocjacji..___ ___ ___ ___ ___ ___.Na szybko i z głowy:.Z rzeczy, które rzucą się oczy - wnętrze podsufitka i obicia słupków (zwłaszcza po stronie kierowcy), ozdobne nakładki plastikowe przy progach drzwi, dekory chrom/czerń zewnętrzne, przepolerowany róg bagażnika, elementy karoserii różnią się odcieniami, nadpęknięta dokładka front, listwy progów, do złożenia lub do wymiany plastikowa obudowa kolumny kierowniczej (otwiera się), elementy podłokietka front, spękane drewienka, inne odcienie dekorów po stronie kierowcy itp..Z rzeczy, które nie rzucą się w oczy, ale są do zrobienia - motor i dysze spryskiwaczy, pasek i napinacz kompresora, moduł klimy/grzania czasami się resetuje, spas elementów plastikowych siedzenia, kostka regulacji pozycji fotela kierowcy (wypina się), polerka reflektorów, motor i wkładka lusterko kierowca (ta sama przypadłość co w drugim, które było wymieniane), szyberdach elektryka, przycisk zamykania drzwi od wewnątrz, filtr gazu i reduktor LPG, blokada schowka podłokietka tył itp..Chętnie pokażę na lalce paluszkiem co boli, bądź odpowiem na pytania w wiadomości lub telefonicznie. Jakbym nie odbierał, proszę o wiadomość sms..___ ___ ___ ___ ___ ___.Po krótce lista tego co była zrobiona, cenowo bez dupogodzin poszło lekko 40.000 pln:.Mechanika:.2022-06-21 Camber plates.2022-06-28 Elektrozawór nagrzewnicy.2022-12-01 Filtr oleju.2022-06-14 Układ wydechowy.2022-06-22 Łączniki stabilizatora.2022-12-01 O-ringi węży olejowych.2022-12-01 Odtłuszczacze, obejmy, podkładki, śruby, misc..2022-12-01 Olej silnikowy.2022-12-01 Płyn chłodniczy.2022-12-01 Poduszki silnika L+P.2022-09-07 węże paliwo, chłodnica, o-ringi.2022-12-01 Przekładnia kierownicza.2022-09-17 Przewody paliwa.2022-12-01 Przewód chłodnicy.2022-12-01 Wąż pompa-przekładnia.2022-12-01 Węże hydrauliczne (olej silnik + wspoma).2022-12-01 Węże LPG.2022-06-13 Wieszaki wydechu końcowego.2022-09-23 Zbiornik płynu wspomagania.2022-06-28 Zestaw naprawczy nagrzewnica.2022-04-06 Wiskoza.2022-04-06 Pompa wspomagania.2023-09-01 Gwint MTS Sport.2023-09-01 Opony Imperial All Season 235/35 R20.2024-02-14 Regenka felg (prostowanie, spawanie etc.) z przekładką.2024-12-01 wybierak + gałka, przewody elastyczne przód, łożyska przód, klocki przód, wahacze przód, geometria, wymiana amortyzatorów przód, konserwacja podwozia, rurki hamulcowe tył, linki ręcznego, szczęki, tarcze, klocki, wahacze tył, odnowienie wózka, gumy wózka, wymiana amortyzatorów tył.2024-12-01 Cementowanie układu wydechowego.2024-12-01 Przewody i płyny hamulcowe.2024-12-01 Zbieżność.2024-12-01 Poduszki amortyzatora i przewody elastyczne tył.2024-12-01 Świece zapłonowe NGK V-Line BKR6EK.2025-07-15 spawanie felgi 1x, regeneracja, podmianka u wulka.2024-12-01 Filtr kabinowy.2024-12-01 Pompa paliwa.2024-12-01 Serwis olejowy 10W40 Mobil2000.2024-12-01 Filtr powietrza.2024-12-01 Filtr paliwa.2024-12-01 Filtr oleju.2024-12-01 Mocowanie amor. pasażer tył, poduchy.2024-12-01 Nowe ucho.Elektryka:.2022-07-21 H1 HID - już zrobione ori reflektory (poprzednie niesprawne).2022-07-21 Wtyczka czujnika chłodnicy.2022-05-31 Żarówki diadem chrome.2023-09-01 Czujnik wału.2022-10-27 Zakucie przekaźników.2023-09-01 Czujnik wałka.2023-12-22 Varta Silver Dynamic 110AH.2024-12-01 lusterko pasażer wymiana, panele siedzeń przód, mechanizm podnoszenia szyby PP, ogranicznik drzwi.2024-12-01 Elektryk - immo, kluczyk radio, wycieraczki poprawki.2024-12-01 Stacyjka.2024-12-01 Pióra wycieraczek, kompleksowa naprawa modułu.2024-12-01 Regeneracja alternatora.2024-12-01 H1 wymiana.2025-07-15 Sterownik silnika, wymiana.Wizualnie:.2022-07-21 Klamka pasażera L.2022-06-22 Brelok.2022-05-31 Dekle do felg.2022-05-31 Grill.2022-05-31 Emblematy.2024-12-01 Gałka zmiany biegów, wybierak.2022-01-01 Zaślepka blokady drzwi.2024-12-01 przyciemnienie na nowo, cały tył.2024-12-01 listwy wewnętrzne progi.2024-12-01 klej do szyb.2024-12-01 Szyba czołowa grzana + poprawki",27500,True,Seria 7,1994,Benzyna,290000,2997.0,Automatyczna,Niemcy,218.0
859,1034925043,https://www.olx.pl/d/oferta/bmw-e36-kabriolet-cabrio-2-5-192km-CID5-ID182rhp.html,Bmw e36 kabriolet cabrio 2.5 192km,Sprzedam bwm e36 cabrio.silnik orginał po vinie 2.5 benzyna 192km.Przebieg jedyne 169tys km.Auto zakonserwowane bez rdzy.Lakier prezentuje się bardzo dobrze.Dach składany automatycznie wpelni sprawny.Świeżo po wymianie wszystkich filtrów i oleju.Hamulce założone wentylowane.Opony letnie stan jak nowe.Auto używane sporadycznie w ciepłe wekendy.Cały czas garażowane.Zapraszam na oględziny,51900,True,Seria 3,1994,Benzyna,169000,2500.0,Manualna,Polska,192.0
860,1034896206,https://www.olx.pl/d/oferta/bmw-x5-e70-3-0d-zamiana-CID5-ID182jMi.html,BMW X5 E70 3.0d Zamiana,"Witam.Do sprzedania BMW X5 z rocznika 2007 z pancernym silnikiem 3 l diesel o mocy 235 koni.Auto w dobrym stanie technicznym i wizualnym. Silnik,skrzynia pracują prawidłowo, na moc, zawieszenie sztywne bez luzów..BMW pochodzi z polskiego salonu..Mogę zamienić bądź przyjąć tańsze auto w rozliczeniu..Zapraszam na oględziny jazdę próbną..Pozdrawiam",28900,True,X5,2007,Diesel,365000,2998.0,Automatyczna,Polska,235.0
861,1024511425,https://www.olx.pl/d/oferta/bmw-x3-e83-3-0d-CID5-ID17kKdP.html,BMW x3 e83 3.0d,"Sprzedam BMW x3 z silnikem 3.0d m57 w automacie..Auto posiadam prawie 2 lata, wczesniej 13lat u innego wlasciciela. Auto dobrze wyposażone, posiada m.in.:.Światła ksenonowe samopoziomujące,.Tempomat,.Podgrzewane siedzenia,.Szyberdach,.Czuniki parkowania przód-tył.Czujnik deszczu,.Klimatyzacja,.Mała nawigacja,.Dodatkowe światła LED..Samochód posiada roczne opony wielosezonowe. OC do 01.26 PT do 03.26..Auto miało zmieniony olej w silniku i reduktorze oraz filtry. Naprawy wykonywane na bieżąco. Wyrażam zgodę na sprawdzenie auta na SKP oraz podpięcie komputera. Zapraszam.",24800,True,X3,2005,Diesel,266000,2993.0,Automatyczna,Polska,204.0
862,1030828011,https://www.olx.pl/d/oferta/bmw-e61-3-0-d-sprawne-wazne-oplaty-sprawny-CID5-ID17Lfsf.html,BMW E61 3.0 D sprawne ważne opłaty sprawny,"Sprzedam BMW E61 530D..2006r . 3.0 diesel. 231 km.W maju wymienione.Nowe turbo, 6 swiec żarowych + sterownik, olej +filtry, akumulator,.Przeglad do 02.2026 r.OC do 10.02.2026 r.Radio z androidem.Auto w ciąglej eksploatacji. Sprawne do jazdy..Tel. 7 3 3 - 7 3 5 - 5 6 0",17000,True,Seria 5,2006,Diesel,313000,2999.0,Automatyczna,Polska,231.0
863,1030297048,https://www.olx.pl/d/oferta/zamiana-zamienie-e36-compact-m-pakiet-grzane-sporty-klimatyzacja-CID5-ID17J1kk.html,"Zamiana, zamienię E36 compact M-pakiet, grzane sporty, klimatyzacja","Dzień dobry, sprzedam swoje prywatne BMW E36 1.6.Bogato wyposażone, między innymi sprawna klima, grzane sporty - na jednym ze zdjęć pełny opis wyposażenia.Instalacja LPG.M- pakiet.Wszystko zgodne z Vinem oprócz tylnej szyby i dyfra.Automatyczna skrzynia.Zadbane wizualnie i technicznie.Alufelgi R15 Styling 5.Ważne opłaty.Mam ją prawie od 2 lat, Większość czasu u mnie była garażowana..Auto służyło mi jako drugie daily i sprawiało przyjemność, zapraszam do kontaktu, opowiem co było robione w aucie itp. trochę tego było",12500,True,Seria 3,1997,LPG,360000,1596.0,Automatyczna,Polska,102.0
864,1025874529,https://www.olx.pl/d/oferta/bmw-e92-drift-2-8-turbo-CID5-ID17qsPn.html,Bmw e92 drift 2.8 turbo,"Witam sprzedam moj driftowoz E92 m52b28tu na osprzęcie z m54b30. Samochód przygotowany do jazdy.Specyfikacja.- Turbosprężarka GT30.od K64.- TurboSmart 60 mm.- Sterowanie Mac.- System przeciwpożarowy RRS.- Zestaw Pandem body kit.- Wtryskiwacze Siemens 850 cm3.- Większy intercooler 600x300.- Fotele Bimarco Hummer z uszami.- dyfer 330i, przełożenie 3.7.- Przekładnia kierownicza E92.- Zbiornik paliwa Max plus dwie pompy, Swilrpot.- Wskaźniki doładowania, ciśnienia oleju, temperatury wody i EGT.- Mocowania foteli Swager i szyny Swager.- Skrzynia biegów ZF.- sprzeglo jednomas 240mm docisk -hydro.- short shifter.-gwint bilstein.Więcej informacji pod nr tel",53000,True,Seria 3,2010,Benzyna,20000,2800.0,Manualna,Belgia,460.0
865,1015875929,https://www.olx.pl/d/oferta/bmw-3-f30-318i-136-km-facelift-bezwypadkowy-polski-salon-full-led-CID5-ID16KwJD.html,"BMW 3 F30 318i 136 KM FACELIFT - bezwypadkowy, polski salon, full LED","Dzień dobry,.na sprzedaż mam mój prywatny samochód BMW 3 F30 facelift z benzynowym silnikiem 1.5 318i 136 KM. Lampy full LED. Automat. Auto pochodzi z polskiego salonu. Garażowany. Jestem trzecim właścicielem. Pewna historia, oryginalny lakier. Bezwypadkowy..Przez cały czas F30 była regularnie serwisowana. Olej wymieniany co 10 tys km (Motul 5w30) i olej w skrzyni przy 130 tys. Nowe klocki, tarcze, opony wielosezon 18"" na alufeldze, świece. Rozrząd na łańcuchu. Klimatyzacja nabita i odgrzybiona na wiosnę. Nic nie stuka, nic nie puka. Auto prowadzi się pewnie. Dorzucam kamerę do nagrywania jazdy przód..Wyposażenie:.Automatyczna skrzynia biegów.Czujniki parkowania tył.Czujnik deszczu.Czujnik zmierzchu.Bluetooth.Multifunkcyjna kierownica.4x elektryczne szyby.Przyciemnione szyby tył.3 tryby jazdy: eko, standard i sport.Podgrzewane lusterka.Tempomat.Elektroniczna kontrola ciśnienia w oponach.Elektroniczny pomiar oleju.Automatyczna dwustrefowa klimatyzacja.Isofix.Usb.Podłokietni",56900,True,Seria 3,2015,Benzyna,149500,1499.0,Automatyczna,Polska,136.0
866,1023170743,https://www.olx.pl/d/oferta/bmw-e87-n43-1-6-karoseria-tylko-w-calosci-silnik-wyjety-pod-drift-swap-CID5-ID17f7rW.html,Bmw e87 N43 1.6 karoseria tylko w całosci silnik wyjęty pod drift swap,Dzień dobry na sprzedaż posiadam cały samochód karoserii nie tne moge z papierami sprzedać w całosci silnik wyjęty rozebrany na części wszystkie czesci dostepne prócz wału potrzebujesz czesci dzwon,4000,True,Seria 1,2009,Benzyna,380000,1600.0,Manualna,Niemcy,120.0
867,1025310896,https://www.olx.pl/d/oferta/bmw-e46-serii-3-2-2-benzyna-r6-automat-oplaty-na-rok-CID5-ID17o6cv.html,Bmw e46 serii 3 2.2 benzyna r6 automat oplaty na rok!,"Sprzedaje bmw e46 320Ci.Silnik 2.2 benzyna automat.Przebieg: 273tys.Rok: 2001.Świeżo zrobione opłaty!!!.Auto do dopieszczenia wizualnego, podłoga zdrowa, w moich rękach 4 lata, zrobione przez ten czas zostało:.-Nowa pompa paliwa.-wzmocniony wózek tylni.-regeneracja vanosow.-nowa miska.-odma.-przepływka.-roczne zawieszenie meyle.-30k temu wymieniane świece, cewki, tarcze wentylowane przód, klocki, osłony tarcz.-Wstawione barany.-termostat.-akumulator 3 letni.-wymiana oleju i filtra w skrzyni.-czujnik wałka rozrządu.-Olej filtry co 10k.możliwe że coś zapomniałem..Do zrobienia:.Klamka drzwi kierowcy nie otwiera, padł mechanizm. Czujnik parkowania jedna kostka mi się połamała, kostkę mam, wystarczy uciąć i przylutować nową kostkę. Auto do poprawek blacharsko/lakierniczych, 2 nie groźne stłuczki auto miało, tapicerka do wyprania..Wyposażenie:.-świeżo nabita i odgrzybiona klima.-multifunkcja.-4 szyby w prądzie.-elektryczne lusterka.-grzane tylki.-czujniki parkowania.-tempomat.-xenony.-oryginalne radio ze zmieniarka i z kasetką pod Bluetooth.-2 komplety kół.Mechanicznie petarda, wsiadać i jeździć.Kontakt 66*******58",9999,True,Seria 3,2001,Benzyna,273000,2171.0,Automatyczna,Polska,170.0
868,1026246808,https://www.olx.pl/d/oferta/bmw-e39-plock-2-5-benzyna-CID5-ID17s1FS.html,Bmw E39 Plock 2.5 benzyna,"Witam sprzedam BMW E39 2.5 benzyna na bieżąco serwisowane ,zrobiona blacharka tylnej klapy i błotników nowa szyba przednia, nowe siłowniki klapy,nowe paski termostat ,płyn ,sprzęgło armotyzator przedni.., kpl nowe linki i zamki maski nowa viskoza . Elektryka cała sprawna klima też ogólnie fajne autko zapraszam do zakupu tel 602 110 234o",8900,True,Seria 5,2000,Benzyna,392000,2500.0,Manualna,Niemcy,170.0
869,1035674676,https://www.olx.pl/d/oferta/bmw-e60-530i-osoba-prywatna-CID5-ID185Aig.html,BMW E60 530i osoba prywatna,Sprzedam w moich rękach od ok 5 lat samochód posiada manualna 6 biegowa skrzynie biegów wszystko sprawne opłacona gotowa do jazdy z wyposażenia posiada to co na zdjęciu powyżej zainteresowanych proszę i kontakt telefoniczny 5 04 8 7 0 6 30 nie odpisuje na olx,27500,True,Seria 5,2003,Benzyna,510494,3000.0,Manualna,Polska,228.0
870,1026733384,https://www.olx.pl/d/oferta/bmw-3-f30-245-km-automat-xdrive-skora-2016r-CID5-ID17u4fS.html,BMW 3 F30 • 245 KM • Automat • XDrive • Skóra • 2016r.,"BMW 3 F30 2016 • XDrive • Automat • 245 KM • Skóra • Szyberdach.Na sprzedaż zadbane BMW serii 3 (F30) w świetnej konfiguracji..Samochód sprowadzony z Kanady, użytkowany w Polsce przez jednego właściciela..Dane pojazdu:.• Rok produkcji: 2016.• Przebieg: 99 223 km.• Paliwo: Benzyna.• Silnik: 245 KM.• Napęd: XDrive (4x4).• Skrzynia: Automatyczna.• Liczba kluczyków: 2.Wyposażenie:.• Skórzana tapicerka.• Szyberdach.• Klimatyzacja automatyczna.• Podgrzewane fotele.• System multimedialny.• Czujniki parkowania.• Reflektory LED.• Tempomat.• Wiele innych dodatków.Stan samochodu:.Auto jest w pełni sprawne, regularnie serwisowane i zadbane. Gotowe do jazdy bez dodatkowego wkładu finansowego.",64000,True,Seria 3,2016,Benzyna,99223,1998.0,Automatyczna,Kanada,245.0
871,1029956164,https://www.olx.pl/d/oferta/bwm-e92-3-0d-2007-r-powypadkowe-na-czesci-lub-w-calosci-CID5-ID17HAEc.html,Bwm e92 3.0d 2007 r powypadkowe na części lub w całości,Silnik m57 r6 sprawny odpala.Skrzynia automatyczna również sprawna,10000,True,Seria 3,2007,Diesel,340000,3000.0,Automatyczna,Polska,231.0
872,1032872095,https://www.olx.pl/d/oferta/sprzedam-bmw-e39-520i-CID5-ID17TPdl.html,Sprzedam BMW e39 520i,"Sprzedam Bmw e39 520i 1998r, samochod sprawny oplaty i przeglad do 02.2026. Jak na swoje lata silnik to perelka jeden z najlepszych, jezdzi na paliwie i gazie,skórzane fotele, szyber dach ,klimatyzacja wiecej zdjec podesle priv",3500,True,Seria 5,1998,LPG,315,2.0,Manualna,Polska,143.0
873,1035279013,https://www.olx.pl/d/oferta/bmw-e39-super-stan-automat-CID5-ID183WmB.html,BMW E39 ** super stan ** Automat,"BMW 520i +LPG z silnikiem M54 o mocy 170km.Samochód kupiony od 1 właściciela w Niemczech od nowości. Samochód wydaje się w oryginalnym lakierze , wszystkie szyby oryginalne, oryginalne katalizatory na miejscu. Stan techniczny jak mechaniczny bdb..Blacharsko w stanie bdb , progi , podłoga oraz doły drzwi super , jedynie 2 purchle na lewym tylnim nadkolu.Wyposazenie m.in: klimatronic, tempomat, centralny zamek z pilota, lampy xenon , szyberdach, podgrzewane fotele, 4x el.szyby, el.lusterka, lampy tył led..Zgadzam się na sprawdzenie auta na dowolnej stacji diagnostycznej",8500,True,Seria 5,2000,LPG,319500,2200.0,Automatyczna,Polska,170.0
874,1033113593,https://www.olx.pl/d/oferta/bmw-e39-m57-530d-3-0d-m-pakiet-zamiana-CID5-ID17UQ2t.html,BMW E39 m57 530d 3.0d m pakiet zamiana,"Witam, na wstępie powiem że jeśli szukasz egzemplarza bez wkładu finansowego , wzorowego stanu to źle trafiłeś i te ogłoszenie nie jest dla Ciebie :) felgi styling 176 nie są dostępne , z autem oryginalne pakietowe 17. Nie mam już felg s176 nie pytajcie o nie :).Auto w moim posiadaniu ok 9 lat bardzo dużo robiłem przez pierwsze lata to było moje oczko w głowie, jednak zapał do reanimacji spadł i chce to sprzedać tak jak stoi. Vin w ogłoszeniu ,pierwsza rejestracja 19.06.2002.OC sierpień.Przegląd sierpień.Zacznijmy od minusów, jak to 23letnie E39 do poprawek blacharsko lakierniczych w typowych miejscach dla modelu, za progi się podnosi koło można zmieniać bez strachu o wpadniecie lewarka..Sprzęgło słabo znosi moc , deptajac w podłogę ślizga się ale da się tym jeździć jeszcze..Maglownica poci się z prawej strony i czasami nie działa servotronic..Z plusów.turbo z 218 , większy ic, downpipe z nierdzewki, przepustnica na wydechu i podniesiona moc wykres do wglądu..Zawieszenie oryg Sachs, m pakietowy nie żaden śmietnik.Plus sprężyna -40/30.Zawieszenie sztywne robione całe za mojej kadencji włącznie z amorkami.Dystanse 15mm.Radio Android plus moduł I-bus.Przednie lampy bi/LED.Kontakt olx.Dzwonić najlepiej po 15 gdybym nie mógł odebrać oddzwonię..Oznaczenie 525d z klapy jest błędne (zmieniana klapa ) to jest oryg 530d m pak, oraz zderzaki są oryginalne -uprzedzajac duża ilość zapytań..Możliwa zamiana za motocykl minimum litr.Quad.Inne ciekawe auto",12499,True,Seria 5,2002,Diesel,430,3000.0,Manualna,Francja,270.0
875,1025109237,https://www.olx.pl/d/oferta/bmw-e39-3-0d-2000-rok-CID5-ID17nfJX.html,BMW E39 3.0D 2000 rok,"Witam..W auto wsadzone dużo pieniędzy :.roczne opony wielosezonowe,amorki ,końcówki,oleje,akumulator,visco,pompa wody,klapy,świece żarowe, hamulce, magiel, poziomowanie świateł, sprężyny, tuleje itp..Myślę że cena do wkładu nie jest proporcjonalna, choć tarcze przód miały być nie zawodne a zaczęły przy hamowwaniu bić,z lewej strony puka końcówka,.Auto ostatnio mało jeździ.",10000,True,Seria 5,2000,Diesel,350000,3000.0,Automatyczna,Niemcy,194.0
876,1007597684,https://www.olx.pl/d/oferta/bmw-730-e32-seria-7-sprawna-185tys-przebieg-ladna-CID5-ID16bMby.html,BMW 730 e32 seria 7 sprawna 185tys. przebieg ładna,"Witam. Posiadam do sprzedania BMW 730 e32 z rocznika 1991 z silnikiem 3.0 . Aktualny przebieg auta to 185 tys. km. Stan techniczny auta oceniam jako bardzo dobry. Zawieszenie bez stuków, silnik i skrzynia pracują poprawnie. Auto wymaga poprawek lakierniczych. Więcej informacji udzielę telefonicznie.",18000,False,Seria 7,1991,Benzyna,185000,,Manualna,Niemcy,199.0
877,1030611795,https://www.olx.pl/d/oferta/bmw-e39-2-8-benzyna-gaz-CID5-ID17KlcT.html,BMW E39 2.8 benzyna+gaz,"Dzień dobry, posiadam na sprzedaż auto BMW seri 5 e39 2.8 M52B28 benzyna z gazem. Auto w ciągłej eksploatacji wszystko robione na czas, auto na felgach 19 z letnimi oponami. Posiadam drugi komplet felg na koła zimowe 18. Butla ważna do 2032r..Środek czysty zadbany,klimatyzacja sprawna, opłaty ważne. Więcej informacji udzielę telefonicznie.",13500,True,Seria 5,1999,LPG,250000,2793.0,Manualna,Niemcy,193.0
878,1035185622,https://www.olx.pl/d/oferta/bmw-e39-2-0-r6-lpg-CID5-ID183x4i.html,Bmw E39 2.0 r6 LPG,"Zimowy wojownik z niezawodnym m52b20 do tego w gazie czyli same plusy- upalanie wieczorem staje się jeszcze piękniejsze bo tankujesz więcej za mniej! Może do najpiękniejszych nie należy ale wszystko działa jak powinno- nawet jest trakcja i opony zimowe gdybyś chciał pojechać na rodzinny obiad :) Tył obniżony, a ostatnio wymieniłem cewki więc wszystko pracuje lux! Progi jakieś tam się jeszcze zachowały, pozostaje dla nowego właściciela zespawać jeszcze dyfer. No i opłaty ale spokojnie z tym też nie musisz się martwić bo OC jest do 08.06.2026, PT na rok a LPG wazne do 2033 roku!",3499,True,Seria 5,1998,LPG,360000,1991.0,Manualna,Niemcy,150.0
879,1035276663,https://www.olx.pl/d/oferta/audi-q5-2-0tdi-4x4-quattro-2010r-automat-suv-tablet-mozliwa-zamiana-CID5-ID183UKH.html,"Audi Q5 2.0TDi 4x4 Quattro,2010r, Automat,Suv,Tablet, Możliwa zamiana","Sprzedam Audi Q5 Quattro z najbardziej ekonomicznym i tanim w użytkowaniu silnikiem 2.0 TDI 170 KM..Możliwe negocjacje cenowe lub zamiana ..Auto zarejestrowane w Polsce oczywiście ważne ubezpieczenie i przegląd..Auto jest wyposażone w automatyczną skrzynię biegów zwykły automat, nie mylić z multitronikiem który jest bardzo awaryjny..Samochód posiada napęd Quattro 4x4 ktory fajnie sie sprawdza..Na wyposażeniu między innymi fotele skórzane, dwustrefowy klimatronik, światła led, czujniki parkowania,komputer, kamera cofania, duży centralny wyświetlacz, Nawigacja itp..Audi odpala i jeździ bardzo przyjemnie jest bardzo ekonomiczne i wygodne dzięki automatycznej skrzyni..Skrzynia przerzuca biegi bez problemu był robiony serwis..Do auta dorzucam drugi komplet kół z fajnymi oponami na alufelgach..Wizualnie jak na swoje lata wygląda ładnie..W środku zadbany, fotele nie wytarte..Możliwa zamiana za inne auto z dopłatą w obie strony chętnie zabytkowe,klasyczne np bmw e30 e34 e32 e21 e24 Mercedes ml, gl , x5, x6, touareg, Tiguan coś w coupe supra 350z Corvette Camaro mustang s3 X3 bmw e92 q3 q7 audi x1 a4 a5 a6 c7 a7 a8 jeep cos w rwd do driftu czy kjs ale rozważę inne , ewentualnie motocykl, quad .",39900,True,Q5,2010,Diesel,196000,2000.0,Automatyczna,Polska,170.0
